id,DataSilo,BirthDate,VetCompassBreedOriginal,Insured,ChronicComorbidityBaseline,DateDiagnosis,AgeDiagnosis,PimoPresc,DatePimoPresc,TimeDiagnosisPimo,DiagnosticsBaseline,CHF_01_5max,DateOfCHF,Died_01_5max,compev,MethodOfDeath,DeathRelated,DateOfDeath,DateFinalEPR,FollowUp,LTFU
22434,0,25/08/2008 00:00,Cavalier King Charles Spaniel,0,1,29/10/2018 00:00,10.18,Prescribed,29/10/2018 00:00,1,0,0,,1,2,Euthanasia,Secondary reason for death,12/07/2020 00:00,,622,0
31689,0,11/01/2003 00:00,Crossbreed,0,1,09/10/2017 00:00,14.74,NotPrescribed,,NA,1,0,,1,2,Euthanasia,Not related to cardiac disease,25/06/2019 00:00,,624,0
70664,1,23/11/2005 00:00,Cavalier King Charles Spaniel,0,1,11/07/2016 00:00,10.63,NotPrescribed,07/03/2017 00:00,NA,0,1,28/03/2018 00:00,1,1,Unassisted,Not recorded,25/12/2018 00:00,,625,0
28590,2,30/06/2001 00:00,Yorkshire Terrier,0,1,31/07/2017 00:00,16.08,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,19/04/2019 00:00,,627,0
63166,2,08/12/2001 00:00,King Charles Spaniel,0,1,16/06/2016 00:00,14.52,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,10/03/2018 00:00,,632,0
58427,0,30/03/2005 00:00,Shih Tzu,0,1,11/07/2017 00:00,12.28,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,05/04/2019 00:00,,633,0
2770,1,29/12/2006 00:00,Chihuahua,0,1,16/01/2017 00:00,10.05,NotPrescribed,12/10/2018 00:00,NA,0,1,12/10/2018 00:00,1,1,Euthanasia,Primary reason for death,12/04/2019 00:00,,634,0
81160,1,16/10/2008 00:00,Cavalier King Charles Spaniel,1,1,11/08/2017 00:00,8.82,Prescribed,24/08/2017 00:00,13,1,1,07/05/2019 00:00,1,1,Unassisted,Not recorded,13/03/2021 00:00,,634,0
54397,0,19/06/2004 00:00,Crossbreed,0,1,18/11/2018 00:00,14.41,Prescribed,18/11/2018 00:00,1,0,0,,1,2,Euthanasia,Secondary reason for death,13/08/2020 00:00,,634,0
49456,1,07/02/2009 00:00,Cavalier King Charles Spaniel,1,1,04/08/2017 00:00,8.49,Prescribed,10/08/2017 00:00,6,1,1,01/05/2019 00:00,1,1,Unassisted,Not recorded,15/06/2019 00:00,,635,0
33416,0,22/01/2008 00:00,Cavalier King Charles Spaniel,0,1,19/08/2016 00:00,8.57,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,16/05/2018 00:00,,635,0
83437,1,14/10/2006 00:00,King Charles Spaniel,1,1,18/04/2018 00:00,11.51,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,13/01/2020 00:00,,635,0
61634,1,06/10/2006 00:00,Cavalier King Charles Spaniel,0,1,03/01/2017 00:00,10.25,NotPrescribed,01/08/2018 00:00,NA,0,1,01/10/2018 00:00,1,1,Euthanasia,Primary reason for death,17/05/2019 00:00,,636,0
53626,0,27/09/2007 00:00,Chihuahua,0,1,27/06/2018 00:00,10.75,NotPrescribed,26/03/2020 00:00,NA,0,1,26/03/2020 00:00,0,1,,,,04/05/2021 00:00,638,0
62069,1,23/10/2008 00:00,Cavalier King Charles Spaniel,0,1,14/12/2016 00:00,8.14,NotPrescribed,14/09/2018 00:00,NA,0,1,14/09/2018 00:00,1,1,Euthanasia,Primary reason for death,27/02/2019 00:00,,639,0
89930,0,01/02/2007 00:00,Cavalier King Charles Spaniel,0,1,06/09/2018 00:00,11.59,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,06/06/2020 00:00,,639,0
72424,0,06/08/2006 00:00,Jack Russell Terrier,0,1,12/07/2016 00:00,9.93,NotPrescribed,13/04/2018 00:00,NA,0,1,13/04/2018 00:00,0,1,,,,25/07/2022 00:00,640,0
31528,0,29/02/2004 00:00,Miniature Schnauzer,0,1,01/09/2016 00:00,12.51,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,05/06/2018 00:00,,642,0
12506,2,18/04/2009 00:00,Cavalier King Charles Spaniel,1,1,28/04/2017 00:00,8.03,NotPrescribed,31/01/2019 00:00,NA,0,1,31/01/2019 00:00,1,1,Euthanasia,Primary reason for death,08/05/2019 00:00,,643,0
14558,2,12/06/2006 00:00,Crossbreed,0,1,14/06/2016 00:00,10.01,NotPrescribed,,NA,0,0,,0,0,,,,19/03/2018 00:00,643,1
86965,2,27/02/2002 00:00,Maltese Terrier,0,1,19/03/2016 00:00,14.06,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/12/2017 00:00,,644,0
1115,3,01/05/2005 00:00,Cavalier King Charles Spaniel,0,0,28/04/2016 00:00,10.99,Prescribed,28/04/2016 00:00,1,1,0,,0,0,,,,02/02/2018 00:00,645,1
20376,1,30/03/2003 00:00,Yorkshire Terrier,0,0,30/11/2016 00:00,13.67,NotPrescribed,,NA,0,0,,0,0,,,,06/09/2018 00:00,645,1
51724,1,11/10/2004 00:00,King Charles Spaniel,0,0,24/03/2017 00:00,12.45,NotPrescribed,,NA,0,1,04/01/2019 00:00,1,1,Euthanasia,Primary reason for death,04/01/2019 00:00,,651,0
66539,1,23/03/2004 00:00,Crossbreed,0,1,30/03/2016 00:00,12.02,NotPrescribed,10/01/2018 00:00,NA,0,1,10/01/2018 00:00,1,1,Euthanasia,Primary reason for death,16/04/2019 00:00,,651,0
63513,1,07/04/2007 00:00,King Charles Spaniel,1,1,04/05/2016 00:00,9.08,Prescribed,08/06/2016 00:00,35,1,0,,0,0,,,,14/02/2018 00:00,651,1
57823,1,10/01/2007 00:00,Cavalier King Charles Spaniel,0,1,14/08/2018 00:00,11.59,Prescribed,11/09/2018 00:00,28,0,0,,1,2,Euthanasia,Not related to cardiac disease,27/05/2020 00:00,,652,0
79031,0,14/05/2004 00:00,Miniature Schnauzer,0,1,26/09/2016 00:00,12.37,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,14/07/2018 00:00,,656,0
53239,1,16/10/2009 00:00,King Charles Spaniel,0,1,18/07/2016 00:00,6.75,NotPrescribed,14/08/2017 00:00,NA,0,1,08/05/2018 00:00,1,1,Euthanasia,Not recorded,18/06/2018 00:00,,659,0
3256,1,25/11/2005 00:00,Jack Russell Terrier,0,1,03/08/2016 00:00,10.69,Prescribed,14/09/2016 00:00,42,0,0,,0,0,,,,25/05/2018 00:00,660,1
43244,2,01/11/2006 00:00,Chihuahua,0,1,07/02/2018 00:00,11.27,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,04/12/2019 00:00,,665,0
11064,1,01/01/2005 00:00,Chihuahua,0,0,22/09/2017 00:00,12.72,Prescribed,19/10/2017 00:00,27,1,1,26/07/2019 00:00,1,1,Unassisted,Not recorded,18/12/2021 00:00,,672,0
14641,1,09/12/2009 00:00,Cavalier King Charles Spaniel,0,1,08/08/2017 00:00,7.66,NotPrescribed,07/06/2019 00:00,NA,0,1,12/06/2019 00:00,1,1,Euthanasia,Primary reason for death,12/06/2019 00:00,,673,0
32473,0,17/01/2010 00:00,Chihuahua,0,1,16/05/2018 00:00,8.33,NotPrescribed,,NA,0,1,19/03/2020 00:00,1,1,Euthanasia,Primary reason for death,19/03/2020 00:00,,673,0
9599,1,01/04/2009 00:00,Cockapoo,0,0,12/04/2018 00:00,9.03,NotPrescribed,,NA,0,1,15/02/2020 00:00,1,1,Unassisted,Primary reason for death,15/02/2020 00:00,,674,0
87698,0,19/12/2001 00:00,Crossbreed,0,0,16/02/2016 00:00,14.16,NotPrescribed,22/12/2017 00:00,NA,0,1,22/12/2017 00:00,1,1,Unassisted,Not recorded,26/07/2018 00:00,,675,0
2989,2,01/04/2007 00:00,Cavalier King Charles Spaniel,1,0,09/06/2017 00:00,10.19,Prescribed,09/06/2017 00:00,1,1,1,26/04/2019 00:00,1,1,Euthanasia,Primary reason for death,26/04/2019 00:00,,686,0
83985,1,18/02/2009 00:00,Cavalier King Charles Spaniel,1,1,24/07/2017 00:00,8.43,Prescribed,25/08/2017 00:00,32,1,1,10/06/2019 00:00,1,1,Unassisted,Not recorded,18/08/2019 00:00,,686,0
5171,0,08/05/2009 00:00,Pomeranian,0,1,16/07/2018 00:00,9.19,Prescribed,16/07/2018 00:00,1,1,0,,1,2,Unassisted,Not recorded,01/06/2020 00:00,,686,0
61635,0,06/01/2010 00:00,Cavalier King Charles Spaniel,0,0,12/11/2018 00:00,8.85,NotPrescribed,29/09/2020 00:00,NA,0,1,29/09/2020 00:00,1,1,Euthanasia,Primary reason for death,26/11/2020 00:00,,687,0
58700,1,11/12/2002 00:00,Cavalier King Charles Spaniel,0,1,03/09/2016 00:00,13.73,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,22/07/2018 00:00,,687,0
55663,1,22/08/2007 00:00,Yorkshire Terrier,1,1,16/10/2017 00:00,10.15,Prescribed,17/10/2017 00:00,1,1,1,06/09/2019 00:00,1,1,Euthanasia,Not related to cardiac disease,05/12/2020 00:00,,690,0
85597,2,04/12/2008 00:00,Cavalier King Charles Spaniel,0,0,07/03/2016 00:00,7.26,Prescribed,07/03/2016 00:00,1,0,0,,0,0,,,,25/01/2018 00:00,690,1
73769,1,28/05/2008 00:00,Cavalier King Charles Spaniel,1,1,24/10/2017 00:00,9.41,Prescribed,07/02/2018 00:00,106,0,0,,0,0,,,,16/09/2019 00:00,692,1
11289,2,15/11/2006 00:00,Cavalier King Charles Spaniel,1,1,22/01/2016 00:00,9.19,NotPrescribed,,NA,0,1,16/12/2017 00:00,1,1,Euthanasia,Secondary reason for death,16/12/2017 00:00,,694,0
33145,0,02/07/2007 00:00,Scottish Terrier,0,0,27/03/2017 00:00,9.74,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,22/02/2019 00:00,,697,0
93863,0,11/09/2005 00:00,Scottish Terrier,0,1,20/01/2017 00:00,11.36,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,20/12/2018 00:00,,699,0
20819,1,02/11/2009 00:00,Cavalier King Charles Spaniel,1,1,31/10/2016 00:00,7,NotPrescribed,08/06/2018 00:00,NA,0,1,01/10/2018 00:00,1,1,Unassisted,Primary reason for death,27/09/2019 00:00,,700,0
23482,0,11/08/2004 00:00,Jack Russell Terrier,0,1,15/11/2016 00:00,12.26,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,16/10/2018 00:00,,700,0
13842,1,12/12/2005 00:00,Jack Russell Terrier,1,1,22/03/2018 00:00,12.27,Prescribed,27/03/2018 00:00,5,1,0,,1,2,Euthanasia,Not related to cardiac disease,21/02/2020 00:00,,701,0
30363,0,05/01/2005 00:00,Dachshund Standard,0,0,21/06/2017 00:00,12.46,NotPrescribed,12/06/2018 00:00,NA,0,1,24/05/2019 00:00,1,1,Euthanasia,Primary reason for death,28/05/2019 00:00,,702,0
89101,0,13/07/2003 00:00,Miniature Poodle,0,1,03/05/2017 00:00,13.81,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,05/04/2019 00:00,,702,0
24327,1,10/07/2003 00:00,Shih Tzu,0,1,24/07/2017 00:00,14.04,NotPrescribed,27/06/2019 00:00,NA,0,1,27/06/2019 00:00,1,1,Euthanasia,Primary reason for death,30/07/2019 00:00,,703,0
14234,0,18/03/2007 00:00,Yorkshire Terrier,0,0,30/10/2016 00:00,9.62,NotPrescribed,,NA,0,0,,0,0,,,,03/10/2018 00:00,703,1
70537,0,24/07/2004 00:00,Cavalier King Charles Spaniel,0,1,19/08/2016 00:00,12.07,NotPrescribed,,NA,0,0,,0,0,,,,23/07/2018 00:00,703,1
47701,0,29/07/2005 00:00,Border Terrier,0,1,23/08/2017 00:00,12.07,NotPrescribed,31/07/2019 00:00,NA,0,1,31/07/2019 00:00,1,1,Euthanasia,Primary reason for death,01/08/2019 00:00,,707,0
45216,2,01/04/2006 00:00,Crossbreed,1,0,19/02/2018 00:00,11.89,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,28/01/2020 00:00,,708,0
72378,0,23/01/2004 00:00,Chihuahua,0,1,13/12/2016 00:00,12.89,NotPrescribed,22/11/2018 00:00,NA,0,0,,0,0,,,,22/11/2018 00:00,709,1
74879,1,13/01/2000 00:00,Crossbreed,0,1,30/12/2016 00:00,16.96,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,12/12/2018 00:00,,712,0
14395,0,29/10/2007 00:00,Yorkshire Terrier,1,1,29/10/2018 00:00,11,Prescribed,30/10/2018 00:00,1,1,1,12/10/2020 00:00,1,1,Euthanasia,Secondary reason for death,16/10/2020 00:00,,714,0
35440,1,17/03/2005 00:00,Crossbreed,1,0,06/08/2018 00:00,13.39,Prescribed,10/08/2018 00:00,4,1,0,,0,0,,,,21/07/2020 00:00,715,1
34567,0,07/05/2006 00:00,Cavalier King Charles Spaniel,0,1,29/01/2016 00:00,9.73,NotPrescribed,,NA,0,1,15/01/2018 00:00,1,1,Unassisted,Primary reason for death,28/10/2018 00:00,,717,0
51695,1,01/03/2008 00:00,Chihuahua,0,1,27/11/2016 00:00,8.74,NotPrescribed,14/11/2018 00:00,NA,0,1,15/11/2018 00:00,0,1,Euthanasia,Primary reason for death,04/12/2023 00:00,,718,0
59463,1,29/01/2009 00:00,Bichon Frise,1,1,13/02/2018 00:00,9.04,Prescribed,24/02/2018 00:00,11,1,1,04/02/2020 00:00,1,1,Euthanasia,Primary reason for death,23/03/2020 00:00,23/03/2020 00:00,721,0
25843,0,02/08/2009 00:00,Cavalier King Charles Spaniel,0,1,31/10/2016 00:00,7.25,NotPrescribed,25/10/2018 00:00,NA,0,1,25/10/2018 00:00,1,1,Unassisted,Not recorded,01/02/2021 00:00,,724,0
20612,1,29/01/2006 00:00,Crossbreed,0,1,20/07/2018 00:00,12.47,NotPrescribed,,NA,0,1,16/07/2020 00:00,0,1,,,,07/08/2020 00:00,727,0
76551,0,09/02/2009 00:00,Cavalier King Charles Spaniel,0,1,30/11/2018 00:00,9.8,NotPrescribed,,NA,0,1,27/11/2020 00:00,1,1,Euthanasia,Primary reason for death,16/03/2021 00:00,,728,0
6647,1,13/06/2008 00:00,Cavalier King Charles Spaniel,0,0,12/03/2016 00:00,7.75,NotPrescribed,,NA,0,0,,0,0,,,,10/03/2018 00:00,728,1
9941,0,01/01/2006 00:00,Jack Russell Terrier,0,0,09/01/2017 00:00,11.02,Prescribed,08/03/2017 00:00,58,0,1,11/01/2019 00:00,1,1,Euthanasia,Primary reason for death,11/05/2019 00:00,,732,0
30150,0,09/05/2006 00:00,Shih Tzu,0,1,19/05/2018 00:00,12.03,Prescribed,21/05/2018 00:00,2,1,1,22/05/2020 00:00,0,1,,,,18/08/2020 00:00,734,0
27428,1,15/10/2006 00:00,King Charles Spaniel,0,0,09/02/2017 00:00,10.32,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,14/02/2019 00:00,,735,0
76925,2,17/10/2001 00:00,Crossbreed,0,1,11/03/2016 00:00,14.4,NotPrescribed,,NA,0,1,17/03/2018 00:00,1,1,Euthanasia,Primary reason for death,17/03/2018 00:00,,736,0
67290,0,10/07/2005 00:00,Crossbreed,0,1,17/03/2017 00:00,11.69,NotPrescribed,,NA,0,0,,0,0,,,,25/03/2019 00:00,738,1
16848,0,25/02/2004 00:00,Yorkshire Terrier,0,1,17/03/2017 00:00,13.06,NotPrescribed,,NA,0,1,26/03/2019 00:00,1,1,Euthanasia,Not related to cardiac disease,03/02/2020 00:00,,739,0
54236,1,18/11/2006 00:00,Cavalier King Charles Spaniel,1,1,31/10/2017 00:00,10.95,Prescribed,30/11/2017 00:00,30,1,0,,0,0,,,,09/11/2019 00:00,739,1
13044,1,24/12/2001 00:00,Jack Russell Terrier,0,1,22/04/2016 00:00,14.33,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,04/05/2018 00:00,,742,0
55883,2,23/07/2009 00:00,Chihuahua,0,1,29/08/2017 00:00,8.1,NotPrescribed,13/09/2019 00:00,NA,0,1,13/09/2019 00:00,1,1,Unassisted,Not recorded,07/02/2020 00:00,,745,0
20126,1,15/04/2008 00:00,Cavalier King Charles Spaniel,1,1,01/09/2016 00:00,8.38,NotPrescribed,18/09/2018 00:00,NA,0,1,18/09/2018 00:00,1,1,Euthanasia,Primary reason for death,08/09/2019 00:00,,747,0
97482,2,22/06/2009 00:00,Cavalier King Charles Spaniel,1,1,20/07/2016 00:00,7.07,Prescribed,20/07/2016 00:00,1,0,0,,0,0,,,,05/08/2018 00:00,747,1
4061,0,08/09/2004 00:00,Cavalier King Charles Spaniel,0,1,22/12/2017 00:00,13.29,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,10/01/2020 00:00,,749,0
36680,0,27/02/2007 00:00,Jack Russell Terrier,0,1,12/07/2017 00:00,10.37,NotPrescribed,,NA,0,0,,0,0,,,,08/08/2019 00:00,757,1
64451,1,17/02/2007 00:00,Crossbreed,1,1,12/09/2017 00:00,10.57,NotPrescribed,,NA,0,1,16/10/2019 00:00,1,1,Euthanasia,Primary reason for death,16/10/2019 00:00,,764,0
91782,1,09/04/2004 00:00,Shih Tzu,1,0,19/04/2017 00:00,13.03,NotPrescribed,,NA,0,1,23/05/2019 00:00,1,1,Euthanasia,Primary reason for death,24/05/2019 00:00,,764,0
12787,0,01/07/2002 00:00,Jack Russell Terrier,0,1,02/08/2016 00:00,14.09,NotPrescribed,,NA,0,0,,0,0,,,,06/09/2018 00:00,765,1
88943,0,18/08/2008 00:00,Cavalier King Charles Spaniel,0,1,28/04/2018 00:00,9.69,NotPrescribed,02/06/2020 00:00,NA,0,1,02/06/2020 00:00,1,1,Euthanasia,Not recorded,25/01/2022 00:00,,766,0
55868,0,04/11/2005 00:00,Cavalier King Charles Spaniel,0,1,05/11/2016 00:00,11,NotPrescribed,09/12/2017 00:00,NA,0,0,,0,0,,,,11/12/2018 00:00,766,1
5644,0,01/06/2008 00:00,Shih Tzu,0,1,27/02/2017 00:00,8.74,NotPrescribed,,NA,0,0,,0,0,,,,05/04/2019 00:00,767,1
45661,2,17/11/2006 00:00,Jack Russell Terrier,0,0,14/05/2016 00:00,9.49,NotPrescribed,,NA,0,0,,0,0,,,,23/06/2018 00:00,770,1
43727,0,07/05/2008 00:00,Tibetan Spaniel,0,0,05/06/2018 00:00,10.08,Prescribed,06/06/2018 00:00,1,0,1,16/07/2020 00:00,1,1,Euthanasia,Not recorded,06/10/2021 00:00,,772,0
6787,0,15/06/2009 00:00,Cavalier King Charles Spaniel,0,1,11/01/2016 00:00,6.57,NotPrescribed,17/04/2018 00:00,NA,0,1,21/02/2018 00:00,0,1,Euthanasia,Secondary reason for death,12/10/2022 00:00,,772,0
65681,1,25/03/2001 00:00,Yorkshire Terrier,0,1,22/09/2016 00:00,15.5,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,09/11/2018 00:00,,778,0
54956,2,08/01/2010 00:00,King Charles Spaniel,0,0,30/11/2016 00:00,6.89,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,21/01/2019 00:00,,782,0
10482,1,10/11/2002 00:00,Crossbreed,1,1,07/06/2016 00:00,13.57,NotPrescribed,,NA,0,1,02/08/2018 00:00,1,1,Euthanasia,Primary reason for death,20/08/2018 00:00,,786,0
3906,2,30/08/2007 00:00,Cavalier King Charles Spaniel,1,1,13/01/2016 00:00,8.37,Prescribed,14/01/2016 00:00,1,0,0,,0,0,,,,09/03/2018 00:00,786,1
34115,1,08/06/2006 00:00,Crossbreed,0,0,11/07/2016 00:00,10.09,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,05/09/2018 00:00,,786,0
66617,2,14/10/2006 00:00,Crossbreed,0,0,17/10/2016 00:00,10.01,NotPrescribed,14/12/2018 00:00,NA,0,1,14/12/2018 00:00,0,1,,,,26/11/2019 00:00,788,0
29277,1,16/06/2004 00:00,Chihuahua,1,0,27/01/2016 00:00,11.61,NotPrescribed,16/08/2017 00:00,NA,0,1,27/03/2018 00:00,1,1,Euthanasia,Primary reason for death,18/11/2020 00:00,,790,0
28611,1,07/09/2007 00:00,Cockapoo,1,1,13/12/2016 00:00,9.27,Prescribed,03/04/2017 00:00,111,0,0,,0,0,,,,11/02/2019 00:00,790,1
6629,1,09/05/2007 00:00,Cavalier King Charles Spaniel,0,1,17/03/2017 00:00,9.86,NotPrescribed,,NA,0,0,,0,0,,,,16/05/2019 00:00,790,1
3622,2,10/11/2008 00:00,Chihuahua,0,0,08/12/2016 00:00,8.08,NotPrescribed,,NA,0,1,08/02/2019 00:00,0,1,,,,08/02/2019 00:00,792,0
27441,0,08/02/2002 00:00,Crossbreed,0,1,10/02/2016 00:00,14,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,12/04/2018 00:00,,792,0
82359,1,09/06/2008 00:00,Cavalier King Charles Spaniel,0,0,16/08/2016 00:00,8.19,NotPrescribed,09/05/2018 00:00,NA,0,0,,1,2,Euthanasia,Secondary reason for death,19/10/2018 00:00,,794,0
31569,0,14/08/2009 00:00,Shih Tzu,0,1,26/03/2018 00:00,8.61,NotPrescribed,29/05/2020 00:00,NA,0,1,29/05/2020 00:00,0,1,,,,21/12/2020 00:00,795,0
91592,1,04/01/2010 00:00,Cavalier King Charles Spaniel,0,1,25/07/2016 00:00,6.55,Prescribed,20/10/2016 00:00,87,0,1,28/09/2018 00:00,0,1,,,,01/06/2023 00:00,795,0
83213,0,14/06/2009 00:00,Chihuahua,0,0,31/05/2018 00:00,8.96,NotPrescribed,03/08/2020 00:00,NA,0,1,04/08/2020 00:00,1,1,Euthanasia,Secondary reason for death,11/11/2020 00:00,,796,0
38788,1,01/05/2007 00:00,Crossbreed,1,0,19/06/2016 00:00,9.13,Prescribed,15/07/2016 00:00,26,1,1,24/08/2018 00:00,1,1,Euthanasia,Primary reason for death,24/11/2018 00:00,,797,0
90544,0,26/02/2007 00:00,Cavalier King Charles Spaniel,0,0,04/02/2017 00:00,9.94,NotPrescribed,14/04/2018 00:00,NA,0,1,13/04/2019 00:00,0,1,,,,13/04/2019 00:00,798,0
5253,1,02/10/2008 00:00,Crossbreed,0,1,12/05/2016 00:00,7.61,NotPrescribed,28/07/2018 00:00,NA,1,1,23/07/2018 00:00,0,1,,,,19/12/2023 00:00,802,0
87534,1,10/03/2008 00:00,Cavalier King Charles Spaniel,1,1,21/03/2017 00:00,9.03,Prescribed,18/07/2017 00:00,119,0,1,04/06/2019 00:00,1,1,Unassisted,Not recorded,13/07/2020 00:00,,805,0
464,0,06/11/2009 00:00,Crossbreed,0,0,27/11/2018 00:00,9.06,NotPrescribed,01/01/2021 00:00,NA,1,1,10/02/2021 00:00,1,1,Unassisted,Not recorded,11/07/2021 00:00,,806,0
1172,0,30/06/2006 00:00,Crossbreed,0,1,06/02/2017 00:00,10.61,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,24/04/2019 00:00,,807,0
74301,0,02/09/2007 00:00,Cavalier King Charles Spaniel,0,1,06/09/2016 00:00,9.01,NotPrescribed,15/10/2018 00:00,NA,0,1,26/11/2018 00:00,1,1,Euthanasia,Primary reason for death,27/11/2018 00:00,,811,0
90897,1,04/12/2004 00:00,Jack Russell Terrier,1,0,02/06/2016 00:00,11.49,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/08/2018 00:00,,812,0
20683,1,05/08/2009 00:00,Crossbreed,0,1,21/09/2017 00:00,8.13,NotPrescribed,08/09/2019 00:00,NA,0,1,16/12/2019 00:00,1,1,Unassisted,Not recorded,14/02/2020 00:00,,816,0
15708,0,02/11/2006 00:00,Crossbreed,0,0,05/03/2017 00:00,10.34,Prescribed,12/03/2017 00:00,7,0,0,,0,0,,,,30/05/2019 00:00,816,1
46086,2,26/04/2006 00:00,King Charles Spaniel,0,1,05/03/2016 00:00,9.86,NotPrescribed,,NA,0,0,,0,0,,,,30/05/2018 00:00,816,1
16740,0,22/02/2009 00:00,King Charles Spaniel,1,0,07/06/2018 00:00,9.29,Prescribed,12/06/2018 00:00,5,0,0,,0,0,,,,04/09/2020 00:00,820,1
9010,1,08/05/2007 00:00,Crossbreed,0,1,06/07/2017 00:00,10.16,Prescribed,11/07/2017 00:00,5,1,1,06/10/2019 00:00,1,1,Euthanasia,Primary reason for death,06/10/2019 00:00,,822,0
51324,1,23/11/2004 00:00,Bichon Frise,1,1,06/06/2016 00:00,11.53,NotPrescribed,22/05/2018 00:00,NA,0,0,,1,2,Euthanasia,Secondary reason for death,07/09/2018 00:00,,823,0
33261,2,24/01/2008 00:00,Chihuahua,0,1,25/01/2016 00:00,8,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,03/05/2018 00:00,,829,0
55051,0,04/01/2010 00:00,Cavalier King Charles Spaniel,0,1,06/05/2016 00:00,6.34,NotPrescribed,14/08/2018 00:00,NA,0,1,14/08/2018 00:00,1,1,Unassisted,Not recorded,30/08/2019 00:00,,830,0
1390,1,04/01/2007 00:00,Cavalier King Charles Spaniel,0,1,09/08/2016 00:00,9.6,NotPrescribed,19/03/2018 00:00,NA,0,1,19/11/2018 00:00,1,1,Euthanasia,Primary reason for death,07/01/2020 00:00,,832,0
66256,2,27/11/2004 00:00,Crossbreed,0,1,18/04/2018 00:00,13.39,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,31/07/2020 00:00,,835,0
37098,0,24/06/2005 00:00,Shih Tzu,0,1,23/02/2018 00:00,12.67,NotPrescribed,04/09/2019 00:00,NA,0,1,08/06/2020 00:00,1,1,Euthanasia,Not recorded,27/02/2021 00:00,,836,0
29502,1,22/09/2006 00:00,Jack Russell Terrier,0,0,06/02/2017 00:00,10.38,NotPrescribed,27/11/2018 00:00,NA,0,1,30/05/2019 00:00,1,1,Euthanasia,Secondary reason for death,17/10/2019 00:00,,843,0
41732,0,12/02/2001 00:00,Crossbreed,0,1,11/02/2016 00:00,15,NotPrescribed,,NA,0,0,,0,0,,,,05/06/2018 00:00,845,1
89061,2,10/03/2004 00:00,Jack Russell Terrier,0,1,14/09/2017 00:00,13.51,NotPrescribed,21/12/2018 00:00,NA,0,1,08/01/2020 00:00,1,1,Euthanasia,Primary reason for death,29/01/2020 00:00,,846,0
99263,2,09/03/2004 00:00,Griffon,0,0,09/09/2017 00:00,13.5,NotPrescribed,,NA,0,1,08/01/2020 00:00,1,1,Euthanasia,Primary reason for death,08/01/2020 00:00,,851,0
53869,0,09/11/2007 00:00,Bichon Frise,0,1,02/03/2017 00:00,9.31,NotPrescribed,02/07/2019 00:00,NA,0,1,02/07/2019 00:00,1,1,Euthanasia,Primary reason for death,14/08/2019 00:00,,852,0
55675,0,27/01/2006 00:00,Shih Tzu,0,0,25/09/2017 00:00,11.66,NotPrescribed,26/01/2020 00:00,NA,0,1,26/01/2020 00:00,0,1,,,,28/04/2021 00:00,853,0
6881,2,01/11/2008 00:00,Crossbreed,1,1,14/12/2017 00:00,9.12,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,15/04/2020 00:00,,853,0
10566,2,07/08/2007 00:00,Jack Russell Terrier,1,1,29/10/2017 00:00,10.23,NotPrescribed,22/04/2019 00:00,NA,0,1,01/03/2020 00:00,1,1,Euthanasia,Not recorded,29/07/2021 00:00,,854,0
42671,2,01/03/2007 00:00,Miniature Schnauzer,1,0,23/03/2018 00:00,11.06,NotPrescribed,,NA,0,0,,0,0,,,,24/07/2020 00:00,854,1
